year	delta
1850	7
1850	6
1850	8
1850	8
1850	7
1850	6
1850	9
1850	7
1850	6
1850	4
1850	6
1850	7
1850	6
1850	10
1850	9
1850	7
1850	6
1850	7
1850	7
1850	5
1850	7
1850	7
1850	6
1850	5
1850	4
1850	5
1850	9
1850	6
1850	7
1850	5
1850	7
1850	11
1850	8
1850	8
1850	6
1850	6
1850	14
1850	10
1850	6
1850	10
1850	7
1850	5
1850	4
1850	5
1850	7
1850	5
1850	6
1850	7
1850	7
1850	6
1850	6
1850	7
1850	7
1850	7
1850	11
1850	10
1850	8
1850	7
1850	6
1850	9
1850	7
1850	6
1850	4
1850	5
1850	7
1850	6
1850	5
1850	6
1850	7
1850	6
1850	37
1850	5
1850	38
1850	6
1850	6
1850	11
1850	41
1850	5
1850	9
1850	6
1850	10
1850	5
1850	7
1850	7
1850	9
1850	9
1850	6
1850	5
1850	8
1850	6
1850	5
1850	10
1850	7
1850	6
1850	7
1850	6
1850	8
1850	6
1850	5
1850	11
1850	9
1850	6
1850	5
1850	5
1850	6
1850	7
1850	7
1850	5
1850	8
1850	9
1850	6
1850	7
1850	6
1850	5
1850	6
1850	7
1850	5
1850	7
1850	8
1850	7
1850	6
1850	7
1850	5
1850	35
1850	7
1850	9
1850	7
1850	6
1850	4
1850	5
1850	6
1850	4
1850	11
1850	9
1850	10
1850	7
1850	6
1850	7
1850	5
1850	4
1850	5
1850	5
1850	7
1850	6
1850	6
1850	4
1850	6
1850	5
1850	10
1850	5
1850	4
1850	8
1850	4
1850	10
1850	8
1850	4
1850	9
1850	7
1850	4
1850	6
1850	4
1850	6
1850	4
1850	4
1850	5
1850	5
1850	6
1850	6
1850	4
1850	5
1850	4
1850	5
1850	7
1850	4
1850	7
1850	3
1850	2
1850	6
1850	5
1850	4
1850	8
1850	5
1850	4
1850	6
1850	5
1850	4
1850	3
1850	8
1850	6
1850	5
1850	4
1850	6
1850	5
1850	4
1850	7
1850	6
1850	5
1850	4
1850	4
1850	7
1850	5
1850	4
1850	6
1850	5
1850	4
1850	6
1850	10
1850	7
1850	5
1850	4
1850	5
1850	4
1850	6
1850	5
1850	7
1850	6
1850	4
1850	5
1850	8
1850	7
1850	10
1850	5
1850	5
1850	4
1850	7
1850	7
1850	7
1850	4
1850	4
1850	7
1850	5
1850	6
1850	5
1850	4
1850	4
1850	4
1850	6
1850	5
1850	4
1850	6
1850	5
1850	6
1850	6
1850	4
1850	7
1850	4
1850	3
1850	6
1850	4
1850	4
1850	7
1850	4
1850	6
1850	5
1850	4
1850	4
1850	6
1850	5
1850	5
1850	4
1850	8
1850	4
1850	3
1850	7
1850	5
1850	6
1850	4
1850	8
1850	6
1850	7
1850	5
1850	4
1850	4
