year	delta
1860	12
1860	14
1860	5
1860	13
1860	6
1860	5
1860	14
1860	12
1860	9
1860	16
1860	14
1860	12
1860	19
1860	14
1860	12
1860	15
1860	4
1860	12
1860	12
1860	12
1860	11
1860	16
1860	13
1860	5
1860	12
1860	13
1860	12
1860	6
1860	9
1860	17
1860	20
1860	15
1860	17
1860	8
1860	15
1860	15
1860	14
1860	15
1860	19
1860	14
1860	13
1860	12
1860	11
1860	13
1860	13
1860	16
1860	17
1860	17
1860	5
1860	12
1860	15
1860	17
1860	17
1860	16
1860	18
1861	17
1861	14
1861	22
1861	20
1861	16
1861	13
1861	6
1861	6
1861	21
1861	21
1861	14
1861	12
1861	14
1861	7
1861	9
1861	12
1861	13
1861	3
1861	11
1861	20
1861	6
1861	10
1861	12
1861	12
1861	12
1861	14
1861	13
1861	9
1861	4
1861	12
1861	3
1861	4
1861	17
1861	14
1861	8
1861	13
1861	15
1861	4
1861	18
1861	12
1861	12
1861	15
1861	21
1861	14
1862	20
1862	16
1862	16
1862	11
1862	4
1862	17
1862	1
1862	4
1862	1
1862	1
1862	13
1862	2
1862	17
1862	14
1862	3
1862	4
1862	20
1862	13
1862	4
1862	4
1863	14
1863	5
1863	14
1863	3
1863	2
1863	4
1863	4
1863	5
1863	4
1863	4
1863	6
1863	5
1863	4
1863	6
1863	5
1863	4
1863	3
1863	4
1863	4
1863	4
1863	14
1863	12
1863	22
1863	10
1863	26
1863	8
1863	6
1864	10
1864	7
1865	21
1865	10
1865	10
1865	12
1865	10
1865	14
1865	12
1865	12
1865	10
1865	10
1865	15
1865	10
1865	10
1865	15
1865	24
1865	10
1866	10
1866	9
1866	4
1866	4
1866	4
1866	11
1866	9
1866	5
1866	3
1866	3
1866	3
1866	6
1866	4
1866	3
1866	2
1866	3
1866	6
1866	3
1866	3
1866	3
1866	4
1866	4
1866	2
1866	9
1866	6
1866	6
1866	3
1866	3
1866	9
1866	6
1866	3
1866	6
1866	4
1866	3
1866	6
1866	2
1866	5
1866	6
1866	4
1866	3
1866	4
1866	3
1866	3
1866	2
1866	2
1867	2
1867	3
1867	4
1867	4
1867	4
1867	6
1867	3
1867	9
1867	3
1867	7
1867	4
1867	2
1867	2
1867	2
1867	2
1867	2
1867	3
1867	3
1867	6
1867	3
1867	3
1867	3
1867	9
1867	9
1867	6
1867	2
1867	9
1867	6
1867	4
1867	3
1867	3
1867	4
1867	7
1867	3
1867	5
1867	6
1867	5
1867	1
1867	6
1867	1
1867	3
1867	3
1867	4
1867	3
1867	3
1867	3
1867	1
1867	4
1867	3
1867	3
1867	2
1867	5
1867	1
1867	3
1867	1
1867	4
1867	3
1867	6
1867	4
1867	1
1867	5
1867	3
1867	3
1867	3
1867	3
1867	2
1867	7
1868	3
1868	3
1868	3
1868	3
1868	5
1868	5
1868	7
1868	3
1868	3
1868	4
1868	3
1868	4
1868	3
1868	4
1868	3
1868	5
1868	4
1868	1
1868	3
1868	13
1868	3
1868	3
1868	4
1868	2
1868	8
1868	5
1868	10
1868	3
1868	13
1868	16
1868	4
1868	1
1868	4
1868	3
1868	3
1868	15
1868	4
1868	3
1868	4
1868	3
1868	3
1868	2
1868	1
1868	3
1868	6
1868	3
1868	1
1868	3
1868	4
1868	3
1868	3
1868	1
1868	4
1868	3
1868	1
1868	4
1868	3
1868	4
1868	1
1869	12
1869	3
1869	2
1869	1
1869	3
1869	1
1869	2
1869	1
1869	3
1869	2
1869	2
1869	3
1869	3
1869	1
1869	3
1869	3
1869	12
1869	16
1869	3
1869	3
1869	3
1869	2
1869	7
1869	4
1869	3
1869	4
1869	3
1869	14
1869	4
1869	3
1869	4
1869	3
1869	14
1869	3
1869	4
1869	4
1869	20
1869	6
1869	4
1869	13
1869	2
1869	1
1869	2
1870	3
1870	4
1870	1
1870	18
1870	2
1870	12
1870	3
1870	3
1870	3
1870	14
1870	5
1871	4
1871	2
1871	4
1871	2
1871	3
1871	2
1871	6
1871	4
1871	3
1871	10
1871	3
1871	3
1871	3
1871	15
1871	1
1871	4
1871	3
1871	3
1871	4
1871	3
1871	3
1871	3
1871	3
1871	3
1871	3
1871	2
1871	3
1871	2
1871	3
1871	19
1871	3
1871	1
1871	3
1871	5
1871	3
1871	3
1871	2
1871	1
1872	2
1872	3
1872	3
1872	19
1872	4
1872	3
1872	3
1872	19
1872	2
1872	3
1872	1
1872	4
1872	2
1872	3
1872	2
1872	3
1872	8
1872	2
1872	2
1872	3
1872	3
1872	2
1872	11
1872	2
1872	5
1872	3
1872	7
1872	4
1872	3
1872	3
1872	2
1872	2
1872	3
1872	5
1872	12
1872	3
1872	2
1872	4
1872	4
1872	3
1872	3
1872	3
1872	2
1872	2
1872	14
1872	2
1872	3
1872	2
1873	2
1873	2
1873	1
1873	1
1873	3
1873	5
1873	2
1873	3
1873	3
1873	3
1873	3
1873	8
1873	4
1873	3
1873	2
1873	2
1873	11
1873	4
1873	3
1873	2
1873	3
1873	3
1873	5
1873	3
1874	16
1874	3
1874	2
1874	4
1874	3
1874	3
1874	4
1874	4
1874	4
1874	2
1874	3
1874	3
1874	3
1874	3
1874	3
1874	13
1875	3
1875	5
1875	2
1875	3
1875	3
1875	1
1875	3
1875	4
1875	11
1875	3
1875	3
1875	3
1875	3
1875	1
1875	19
1875	2
1875	1
1875	3
1875	4
1875	3
1875	3
1875	4
1875	3
1875	1
1875	2
1875	2
1875	2
1875	1
1875	2
1875	4
1875	2
1875	4
1875	3
1875	3
1875	3
1875	3
1875	1
1875	1
1875	2
1875	1
1875	1
1875	3
1875	2
1875	2
1875	2
1875	3
1875	5
1875	5
1875	1
1875	3
1875	3
1875	3
1875	3
1876	3
1876	4
1876	3
1876	3
1876	1
1876	3
1876	1
1876	3
1876	2
1876	10
1876	4
1876	1
1876	1
1876	3
1876	2
1876	4
1876	2
1876	2
1876	2
1876	3
1876	3
1876	3
1876	4
1876	4
1876	1
1876	2
1876	1
1876	1
1876	1
1876	3
1876	3
1876	1
1876	1
1876	2
1876	2
1876	3
1876	2
1876	2
1876	6
1876	4
1876	3
1876	3
1876	9
1876	4
1876	3
1876	3
1876	3
1876	3
1876	1
1876	3
1876	3
1876	1
1876	1
1876	5
1876	4
1876	3
1876	2
1876	3
1876	2
1876	1
1876	3
1876	3
1876	1
1876	3
1876	2
1876	3
1876	8
1876	3
1876	5
1876	1
1876	3
1876	2
1876	3
1876	3
1876	4
1876	5
1876	3
1876	2
1876	3
1876	5
1876	2
1876	2
1876	3
1876	4
1876	3
1876	2
1876	3
1876	3
1876	1
1876	3
1876	4
1876	4
1876	3
1876	2
1876	2
1876	3
1876	3
1876	2
1876	3
1876	4
1876	3
1876	2
1876	2
1876	2
1876	2
1876	4
1876	2
1876	2
1876	2
1876	1
1876	3
1876	3
1876	3
1876	2
1876	1
1876	4
1876	7
1876	5
1876	1
1876	3
1876	1
1876	10
1876	2
1876	4
1876	3
1876	1
1876	8
1876	11
1876	3
1876	1
1876	4
1876	2
1876	3
1876	3
1876	2
1876	4
1876	3
1876	3
1876	4
1876	3
1876	1
1876	3
1876	1
1876	3
1876	4
1876	10
1876	3
1876	4
1876	3
1876	2
1876	11
1876	4
1876	4
1876	3
1876	3
1876	1
1876	3
1876	3
1876	4
1876	2
1876	1
1876	1
1876	9
1876	3
1876	1
1876	3
1876	3
1876	4
1876	3
1876	11
1876	3
1876	10
1876	3
1876	3
1876	7
1876	9
1876	10
1876	3
1876	5
1876	2
1876	3
1876	1
1876	3
1876	3
1876	2
1876	1
1876	1
1876	6
1876	5
1876	2
1876	1
1876	4
1876	4
1876	8
1876	2
1876	2
1876	3
1876	4
1876	2
1877	5
1877	1
1877	3
1877	3
1877	3
1877	3
1877	3
1877	1
1877	4
1877	3
1877	3
1877	2
1877	1
1877	3
1877	2
1877	1
1877	3
1877	3
1877	4
1877	1
1877	2
1877	15
1877	9
1877	3
1877	3
1877	2
1877	3
1877	3
1877	1
1877	3
1877	3
1877	9
1877	3
1877	1
1877	3
1877	2
1877	1
1877	3
1877	3
1877	4
1877	3
1877	3
1877	5
1877	2
1877	7
1877	5
1877	10
1877	3
1877	2
1877	1
1877	9
1877	3
1877	1
1877	2
1877	2
1877	3
1877	3
1877	1
1877	5
1877	2
1877	3
1877	2
1877	4
1877	3
1877	3
1877	4
1877	3
1877	3
1877	3
1877	3
1877	3
1877	3
1877	3
1877	2
1877	3
1877	3
1877	3
1877	3
1877	4
1877	4
1877	3
1877	3
1877	3
1877	3
1877	3
1877	4
1877	4
1877	3
1877	3
1877	3
1877	2
1877	3
1877	3
1877	3
1877	2
1877	4
1877	9
1877	9
1877	4
1877	2
1877	3
1877	13
1877	4
1877	4
1877	3
1877	3
1877	3
1877	2
1877	2
1877	3
1877	10
1877	2
1877	3
1877	2
1877	3
1877	1
1877	3
1877	5
1877	3
1877	3
1877	3
1877	2
1877	11
1877	3
1877	4
1877	3
1877	3
1877	3
1877	3
1877	3
1877	12
1877	3
1877	9
1877	3
1877	3
1877	3
1877	4
1877	3
1877	3
1877	3
1877	3
1877	3
1877	2
1877	4
1877	4
1877	3
1877	2
1877	3
1877	3
1877	3
1877	3
1877	2
1877	3
1877	3
1877	3
1877	3
1877	3
1877	3
1877	5
1877	3
1877	2
1877	3
1877	2
1877	3
1877	3
1877	3
1877	3
1877	11
1877	3
1877	3
1877	3
1877	3
1877	4
1877	3
1877	3
1877	3
1877	10
1877	5
1877	3
1877	10
1877	3
1877	17
1877	3
1877	3
1877	3
1877	4
1877	3
1878	1
1878	3
1878	4
1878	3
1878	3
1878	2
1878	4
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	2
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	2
1878	4
1878	5
1878	5
1878	4
1878	4
1878	3
1878	3
1878	2
1878	16
1878	3
1878	2
1878	3
1878	2
1878	3
1878	2
1878	3
1878	3
1878	4
1878	1
1878	3
1878	2
1878	3
1878	3
1878	1
1878	3
1878	3
1878	3
1878	2
1878	1
1878	4
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	4
1878	3
1878	3
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	4
1878	1
1878	4
1878	4
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	3
1878	4
1878	3
1878	1
1878	3
1878	3
1878	3
1878	1
1878	4
1878	3
1878	3
1878	4
1878	1
1878	4
1878	3
1878	3
1878	3
1878	1
1878	1
1878	3
1878	3
1878	1
1878	1
1878	4
1878	3
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	4
1878	3
1878	2
1878	4
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	4
1878	3
1878	2
1878	1
1878	3
1878	4
1878	3
1878	3
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	4
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	1
1878	3
1878	1
1878	3
1878	1
1878	33
1878	2
1878	3
1878	3
1878	3
1878	4
1878	2
1878	3
1878	4
1878	3
1878	2
1878	8
1878	3
1878	3
1878	11
1878	2
1878	1
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	2
1878	1
1878	3
1878	1
1878	4
1878	1
1878	3
1878	4
1878	3
1878	3
1878	3
1878	2
1878	3
1878	3
1878	4
1878	3
1878	4
1878	2
1878	1
1878	3
1878	1
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	1
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1878	3
1879	3
1879	3
1879	3
1879	3
1879	3
1879	2
1879	1
1879	3
1879	2
1879	13
1879	3
1879	1
1879	3
1879	3
1879	3
1879	3
1879	2
1879	3
1879	2
1879	4
1879	3
1879	1
1879	2
1879	2
1879	1
1879	4
1879	3
1879	3
1879	3
1879	2
1879	3
1879	3
1879	2
1879	1
1879	2
1879	1
1879	3
1879	3
1879	3
1879	1
1879	2
1879	2
1879	4
1879	4
1879	2
1879	1
1879	3
1879	1
1879	1
1879	3
1879	2
1879	3
1879	1
1879	4
1879	2
1879	1
1879	3
1879	3
1879	1
1879	1
1879	2
1879	2
1879	1
1879	2
1879	2
1879	1
1879	1
1879	2
1879	2
1880	1
1880	1
1880	2
1880	1
1880	3
1880	2
1880	3
1880	1
1880	2
1880	4
1880	3
1880	3
1880	3
1880	1
1880	4
1880	2
1880	3
1880	3
1880	3
1880	3
1880	2
1880	3
1880	1
1880	3
1880	3
1880	2
1880	3
1880	3
1880	2
1880	2
1880	3
1880	2
1880	1
1880	2
1880	1
1880	1
1880	1
1880	1
1880	3
1880	1
1880	8
1880	3
1880	1
1880	1
1880	2
1880	2
1880	1
1880	1
1880	3
1880	3
1880	2
1880	2
1880	2
1880	1
1880	1
1880	2
1880	2
1880	1
1880	1
1880	2
1880	2
1880	4
1880	6
1880	3
1880	3
1880	1
1880	2
1880	2
1880	1
1880	2
1880	3
1880	2
1880	2
1880	4
1880	2
1880	3
1880	2
1880	2
1880	1
1880	1
1880	3
1880	1
1881	1
1881	3
1881	3
1881	3
1881	3
1881	2
1881	2
1881	3
1881	2
1881	4
1881	3
1881	4
1881	3
1881	4
1881	2
1881	3
1881	1
1881	4
1881	1
1881	2
1881	3
1881	5
1881	5
1881	4
1881	2
1881	1
1881	2
1881	3
1881	2
1881	4
1881	3
1881	2
1881	1
1881	7
1881	2
1881	2
1881	3
1881	3
1881	5
1881	2
1881	3
1881	3
1881	4
1881	2
1881	1
1881	1
1881	3
1881	2
1881	3
1881	2
1881	3
1881	2
1881	3
1881	3
1881	7
1881	2
1881	3
1881	2
1881	3
1881	3
1881	5
1881	1
1881	3
1881	2
1881	3
1881	3
1881	2
1881	3
1881	3
1881	2
1881	1
1881	3
1881	3
1881	2
1881	3
1881	1
1881	2
1881	3
1881	3
1881	8
1881	2
1881	2
1883	1
1883	2
1883	2
1883	3
1883	4
1883	3
1883	3
1883	3
1883	2
1883	2
1883	2
1883	2
1883	1
1883	3
1883	2
1883	2
1883	3
1883	2
1883	3
1883	1
1883	3
1883	3
1883	2
1883	1
1883	2
1883	3
1883	2
1883	2
1883	1
1883	1
1883	1
1883	3
1883	1
1883	1
1883	3
1883	1
1883	1
1883	2
1883	4
1883	1
1883	1
1883	2
1883	3
1883	1
1883	3
1883	3
1884	1
1884	1
1884	1
1884	2
1884	1
1884	2
1884	1
1884	2
1884	3
1884	1
1884	3
1884	1
1884	2
1884	1
1884	1
1884	1
1884	1
1884	1
1884	3
1885	3
1885	1
1885	2
1885	1
1885	2
1885	1
1885	1
1885	1
1885	1
1885	1
1885	1
1885	1
1885	1
1885	2
1885	2
1885	2
1885	1
1885	1
1885	1
1885	1
1886	2
1886	1
1886	1
1886	1
1886	1
1886	1
1886	1
1886	2
1886	2
1886	2
1886	1
1886	1
1886	3
1886	3
1886	1
1886	1
1886	1
1886	2
1886	1
1886	1
1886	1
1886	2
1886	3
1886	1
1886	1
1886	2
1886	1
1887	2
1887	2
1887	1
1887	1
1887	1
1887	1
1887	1
1887	1
1887	4
1887	4
1887	2
1887	2
1887	2
1887	1
1887	2
1887	2
1887	1
1887	1
1887	4
1887	4
1887	1
1887	4
1887	4
1887	1
1887	2
1887	2
1887	1
1887	3
1887	1
1887	1
1887	2
1887	1
1887	2
1887	2
1888	1
1888	1
1888	1
1888	3
1888	1
1888	1
1888	1
1888	1
1888	1
1888	2
1888	2
1888	1
1888	1
1888	2
1888	1
1888	1
